Time(s),CH1(V)
4879,0.015713125
4880,0.014009696
4881,0.0149792
4882,0.01580012
4883,0.01539278
4884,0.015120712
4885,0.020203648
4886,0.021211524
4887,0.021957604
4888,0.02311729
4889,0.01960078
4890,0.016552228
4891,0.01202482
4892,0.0075438507
4893,0.00287946
4894,0.00091449404
4895,0.0003304734
4896,-0.0006453177
4897,0.0030264254
4898,0.0036337792
4899,0.0039046893
4900,0.012286781
4901,0.013257048
4902,0.01796551
4903,0.024037655
4904,0.02431475
4905,0.025243603
4906,0.024506472
4907,0.022207145
4908,0.019654708
4909,0.016248092
4910,0.014950157
4911,0.01399997
4912,0.014547365
4913,0.014373292
4914,0.01898895
4915,0.023627693
4916,0.021466406
4917,0.023625918
4918,0.027453402
4919,0.024879802
4920,0.030566217
4921,0.034732353
4922,0.037358392
4923,0.041186664
4924,0.039614607
4925,0.040201116
4926,0.03645827
4927,0.029501118
4928,0.026518486
4929,0.022787267
4930,0.025746753
4931,0.027168503
4932,0.03108379
4933,0.035737686
4934,0.031181399
4935,0.031892806
4936,0.030472582
4937,0.03055522
4938,0.034604814
4939,0.034465093
4940,0.037934165
4941,0.036944073
4942,0.03517197
4943,0.032210987
4944,0.028283993
4945,0.028664004
4946,0.02725182
4947,0.031633183
4948,0.036405813
4949,0.03767172
4950,0.04198578
4951,0.041001465
4952,0.035049397
4953,0.03681316
4954,0.03470447
4955,0.0341622
4956,0.036298186
4957,0.03685077
4958,0.035577036
4959,0.033302188
4960,0.03415818
4961,0.035296284
4962,0.03600304
4963,0.04086755
4964,0.04165235
4965,0.049865767
4966,0.050755665
4967,0.05147016
4968,0.056460027
4969,0.04929088
4970,0.043878928
4971,0.043202057
4972,0.035648543
4973,0.038311858
4974,0.034458507
4975,0.0353728
4976,0.035618328
4977,0.03694646
4978,0.036983345
4979,0.03761474
4980,0.04303315
4981,0.043019112
4982,0.043482553
4983,0.0509245
4984,0.050402414
4985,0.053012248
4986,0.049120095
4987,0.04380272
4988,0.038864024
4989,0.032877006
4990,0.030132884
4991,0.03294196
4992,0.03179152
4993,0.032486644
4994,0.030195378
4995,0.02939445
4996,0.027224438
4997,0.025104325
4998,0.025837865
4999,0.027495263
5000,0.030291997
5001,0.038288243
5002,0.038188957
5003,0.046262242
5004,0.045198746
5005,0.04235541
5006,0.03878898
5007,0.036575016
5008,0.03520443
5009,0.032233197
5010,0.031397387
5011,0.032988917
5012,0.02693069
5013,0.031558294
5014,0.02607032
5015,0.031225389
5016,0.034708697
5017,0.035906006
5018,0.048977688
5019,0.061764758
5020,0.071082674
5021,0.08358971
5022,0.08552069
5023,0.08694529
5024,0.07806769
5025,0.07212119
5026,0.06663215
5027,0.06439697
5028,0.062300496
5029,0.06043474
5030,0.059998706
5031,0.05912175
5032,0.04928603
5033,0.05318342
5034,0.052877855
5035,0.058540754
5036,0.07191378
5037,0.08198719
5038,0.092546195
5039,0.0996183
5040,0.08808409
5041,0.08259458
5042,0.066536106
5043,0.057706613
5044,0.05155691
5045,0.047774903
5046,0.04811093
5047,0.042804886
5048,0.038690433
5049,0.035110854
5050,0.028977469
5051,0.031468514
5052,0.026625646
5053,0.035303865
5054,0.041573025
5055,0.044529505
5056,0.04785156
5057,0.045766097
5058,0.04135409
5059,0.034660827
5060,0.025855457
5061,0.026287217
5062,0.022233503
5063,0.021922944
5064,0.018698057
5065,0.016500475
5066,0.014726513
5067,0.011107844
5068,0.0075655663
5069,0.01154983
5070,0.008593011
5071,0.01042739
5072,0.013776214
5073,0.019741775
5074,0.023187263
5075,0.024869462
5076,0.02443648
5077,0.024696002
5078,0.021720152
5079,0.022102445
5080,0.018528668
5081,0.023616461
5082,0.017353244
5083,0.01676247
5084,0.017434498
5085,0.013600995
5086,0.013818492
5087,0.0131974695
5088,0.012544945
5089,0.02120222
5090,0.021076595
5091,0.028631497
5092,0.030447014
5093,0.034188047
